drill,hole,prob_xgb,label_real,threshold_xgb,prediction,drill_lead_time
drill_4mm_09_batch_00_collet_1_31-01-2025,37,0.8197808,0,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,38,0.8656889,0,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,39,0.9214164,0,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,40,0.9394143,0,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,41,0.9028664,0,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,42,0.39621493,1,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,43,0.39371905,1,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,44,0.9345587,1,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,45,0.7327384,1,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,46,0.6672482,1,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,47,0.90762246,1,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,48,0.7583785,1,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,49,0.7130131,1,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,50,0.9886947,1,0.11851703375577927,1,45
drill_4mm_09_batch_00_collet_1_31-01-2025,51,0.96552706,1,0.11851703375577927,1,45
drill_4mm_10_batch_00_collet_1_04-02-2025,1,0.014677262,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,2,0.7430339,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,3,0.05747088,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,4,0.009766208,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,5,0.021121087,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,6,0.05696249,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,7,0.076905996,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,8,0.37931,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,9,0.9266048,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,10,0.46531847,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,11,0.08273861,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,12,0.28066194,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,13,0.16535558,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,14,0.84425765,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,15,0.9617556,0,0.6744776368141174,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,16,0.1748107,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,17,0.6273107,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,18,0.5099862,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,19,0.7025836,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,20,0.34073654,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,21,0.24750307,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,22,0.42734075,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,23,0.5948854,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,24,0.45631757,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,25,0.13502589,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,26,0.32152393,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,27,0.247991,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,28,0.06211026,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,29,0.08067642,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,30,0.35045934,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,31,0.46489003,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,32,0.41039333,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,33,0.40490156,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,34,0.30836916,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,35,0.16061074,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,36,0.0149602415,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,37,0.14386341,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,38,0.69703376,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,39,0.6007374,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,40,0.21654364,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,41,0.21019693,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,42,0.5422998,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,43,0.7473548,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,44,0.82084894,0,0.6744776368141174,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,45,0.5612326,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,46,0.56806695,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,47,0.382501,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,48,0.30882716,0,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,49,0.14776146,1,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,50,0.9227614,1,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,51,0.9129962,1,0.6744776368141174,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,52,0.58036464,1,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,53,0.8831471,1,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,54,0.731573,1,0.6744776368141174,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,55,0.77532965,1,0.6744776368141174,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,56,0.81817687,1,0.6744776368141174,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,57,0.17134008,1,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,58,0.73934156,1,0.6744776368141174,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,59,0.8746215,1,0.6744776368141174,1,44
drill_4mm_11_batch_00_collet_1_05-02-2025,1,0.009501676,0,0.11469151824712753,0,11
drill_4mm_11_batch_00_collet_1_05-02-2025,2,0.0050994847,0,0.11469151824712753,0,11
drill_4mm_11_batch_00_collet_1_05-02-2025,3,0.0027190517,0,0.11469151824712753,0,11
drill_4mm_11_batch_00_collet_1_05-02-2025,4,0.004876165,0,0.11469151824712753,0,11
drill_4mm_11_batch_00_collet_1_05-02-2025,5,0.12637927,0,0.11469151824712753,0,11
drill_4mm_11_batch_00_collet_1_05-02-2025,6,0.073926024,0,0.11469151824712753,0,11
drill_4mm_11_batch_00_collet_1_05-02-2025,7,0.34266275,0,0.11469151824712753,0,11
drill_4mm_11_batch_00_collet_1_05-02-2025,8,0.3984544,0,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,9,0.581767,0,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,10,0.5556172,0,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,11,0.43585598,0,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,12,0.45399445,0,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,13,0.5075215,0,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,14,0.5759455,0,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,15,0.76311755,0,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,16,0.88219315,0,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,17,0.8279781,1,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,18,0.65439594,1,0.11469151824712753,1,11
drill_4mm_11_batch_00_collet_1_05-02-2025,19,0.76932746,1,0.11469151824712753,1,11
drill_4mm_12_batch_01_collet_1_05-02-2025,1,0.004490324,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,2,0.0038895463,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,3,0.0019516505,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,4,0.0017786522,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,5,0.002217876,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,6,0.002335688,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,7,0.013624942,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,8,0.014141566,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,9,0.009470569,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,10,0.024635874,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,11,0.032651536,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,12,0.09364701,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,13,0.090082735,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,14,0.104883246,0,0.1,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,15,0.31487176,1,0.1,1,2
drill_4mm_12_batch_01_collet_1_05-02-2025,16,0.5734809,1,0.1,1,2
drill_4mm_12_batch_01_collet_1_05-02-2025,17,0.74063486,1,0.1,1,2
drill_4mm_13_batch_01_collet_1_05-02-2025,1,0.019224968,0,0.1,0,11
drill_4mm_13_batch_01_collet_1_05-02-2025,2,0.0078624105,0,0.1,0,11
drill_4mm_13_batch_01_collet_1_05-02-2025,3,0.018632898,0,0.1,0,11
drill_4mm_13_batch_01_collet_1_05-02-2025,4,0.0044453084,0,0.1,0,11
drill_4mm_13_batch_01_collet_1_05-02-2025,5,0.027108632,0,0.1,0,11
drill_4mm_13_batch_01_collet_1_05-02-2025,6,0.17903762,0,0.1,0,11
drill_4mm_13_batch_01_collet_1_05-02-2025,7,0.11732841,0,0.1,1,11
drill_4mm_13_batch_01_collet_1_05-02-2025,8,0.16257147,0,0.1,1,11
drill_4mm_13_batch_01_collet_1_05-02-2025,9,0.1146513,0,0.1,1,11
drill_4mm_13_batch_01_collet_1_05-02-2025,10,0.1551424,0,0.1,1,11
drill_4mm_13_batch_01_collet_1_05-02-2025,11,0.079882756,0,0.1,0,11
drill_4mm_13_batch_01_collet_1_05-02-2025,12,0.008387966,0,0.1,0,11
drill_4mm_13_batch_01_collet_1_05-02-2025,13,0.10686189,0,0.1,0,11
drill_4mm_13_batch_01_collet_1_05-02-2025,14,0.23714481,0,0.1,1,11
drill_4mm_13_batch_01_collet_1_05-02-2025,15,0.22970895,0,0.1,1,11
drill_4mm_13_batch_01_collet_1_05-02-2025,16,0.2494237,1,0.1,1,11
drill_4mm_13_batch_01_collet_1_05-02-2025,17,0.95108557,1,0.1,1,11
drill_4mm_13_batch_01_collet_1_05-02-2025,18,0.09363741,1,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,1,0.041742332,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,2,0.006040398,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,3,0.015317693,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,4,0.017186953,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,5,0.00841829,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,6,0.01428466,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,7,0.0153832,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,8,0.047813423,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,9,0.21389043,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,10,0.3066993,0,0.1,1,11
drill_4mm_14_batch_01_collet_1_06-02-2025,11,0.11975757,0,0.1,1,11
drill_4mm_14_batch_01_collet_1_06-02-2025,12,0.14944944,0,0.1,1,11
drill_4mm_14_batch_01_collet_1_06-02-2025,13,0.7565997,0,0.1,1,11
drill_4mm_14_batch_01_collet_1_06-02-2025,14,0.9382638,0,0.1,1,11
drill_4mm_14_batch_01_collet_1_06-02-2025,15,0.050181877,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,16,0.32766092,0,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,17,0.15808472,0,0.1,1,11
drill_4mm_14_batch_01_collet_1_06-02-2025,18,0.15441315,1,0.1,1,11
drill_4mm_14_batch_01_collet_1_06-02-2025,19,0.21121791,1,0.1,1,11
drill_4mm_14_batch_01_collet_1_06-02-2025,20,0.031464174,1,0.1,0,11
drill_4mm_14_batch_01_collet_1_06-02-2025,21,0.92549664,1,0.1,0,11
drill_4mm_15_batch_01_collet_1_06-02-2025,1,0.019450376,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,2,0.019689871,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,3,0.027713299,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,4,0.93742263,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,5,0.44621816,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,6,0.0410946,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,7,0.897833,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,8,0.31470132,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,9,0.85834455,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,10,0.45378727,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,11,0.041012548,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,12,0.07883568,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,13,0.23076406,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,14,0.5713726,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,15,0.46941808,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,16,0.30105618,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,17,0.2679947,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,18,0.27656174,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,19,0.1691979,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,20,0.08127844,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,21,0.1148441,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,22,0.053311564,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,23,0.388997,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,24,0.17381977,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,25,0.30303127,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,26,0.41410807,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,27,0.073957965,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,28,0.1845004,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,29,0.17019166,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,30,0.19292718,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,31,0.7704045,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,32,0.37678728,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,33,0.6247328,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,34,0.54326624,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,35,0.26684275,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,36,0.82226384,0,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,37,0.75880855,1,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,38,0.8681953,1,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,39,0.7282187,1,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,40,0.88369775,1,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,41,0.31435862,1,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,42,0.71385074,1,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,43,0.9078718,1,0.888302206993103,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,44,0.55617994,1,0.888302206993103,0,0
drill_4mm_16_batch_01_collet_1_06-02-2025,1,0.0070165647,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,2,0.0044184644,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,3,0.0038390171,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,4,0.0045259413,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,5,0.031068252,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,6,0.014483467,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,7,0.5923565,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,8,0.012265208,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,9,0.011384457,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,10,0.048025597,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,11,0.0975059,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,12,0.14279424,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,13,0.041790206,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,14,0.66956717,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,15,0.3603001,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,16,0.29422873,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,17,0.18090902,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,18,0.22913249,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,19,0.041884717,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,20,0.12476262,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,21,0.0663779,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,22,0.041361958,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,23,0.017926611,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,24,0.0234684,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,25,0.0064923344,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,26,0.01004466,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,27,0.0062597855,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,28,0.012008375,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,29,0.561443,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,30,0.3505664,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,31,0.1423726,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,32,0.12366301,1,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,33,0.8608408,1,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,34,0.7607413,1,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,35,0.72263813,1,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,36,0.14647569,1,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,37,0.54571307,1,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,38,0.2811304,1,0.1,1,23
drill_4mm_17_batch_01_collet_1_06-02-2025,1,0.7284183,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,2,0.010588473,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,3,0.0041275066,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,4,0.008571089,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,5,0.0059629646,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,6,0.009125534,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,7,0.02286671,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,8,0.019997763,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,9,0.8063862,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,10,0.5037195,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,11,0.03148153,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,12,0.20188949,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,13,0.8693104,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,14,0.7692314,0,0.6566354036331177,1,5
drill_4mm_17_batch_01_collet_1_06-02-2025,15,0.6410286,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,16,0.27153248,0,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,17,0.46771625,1,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,18,0.35657462,1,0.6566354036331177,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,19,0.52465343,1,0.6566354036331177,0,5
drill_4mm_18_batch_01_collet_1_07-02-2025,1,0.0034799401,0,0.407228946685791,0,36
drill_4mm_18_batch_01_collet_1_07-02-2025,2,0.0066621117,0,0.407228946685791,0,36
drill_4mm_18_batch_01_collet_1_07-02-2025,3,0.4511123,0,0.407228946685791,0,36
drill_4mm_18_batch_01_collet_1_07-02-2025,4,0.012278248,0,0.407228946685791,0,36
